Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
56,BPT AU Equity,BEACH ENERGY LTD,AUD,772.769,830.769,180.799,180.46,287.7183,330.9578,535.5505,887.0108,1024.554,1036.5078,1092.3668,1103.1277,1255.4642,1268.6472,1291.9997,1300.1495,1860.7045,1873.8125,2276.5702,2278.2491,2280.8082,#N/A,,,,,,,
57,QUB AU Equity,QUBE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,468.4346,610.8393,921.4072,928.9655,1051.1729,1056.7003,1295.1624,1595.9901,1598.1265,1604.1234,1883.2943,#N/A,,,,,,,
58,BLD AU Equity,BORAL LTD,AUD,568.05,568.05,575.254,576.852,582.6274,578.769,589.8142,599.407,585.7353,592.8905,598.953,729.926,758.5721,774.0006,782.7362,764.2414,743.5994,1172.3319,1172.3319,1172.3319,1194.9519,#N/A,,,,,,,
59,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,23.864,23.864,23.864,238.641,238.6406,238.6406,238.6406,238.6406,238.6406,238.6406,238.6406,238.6406,239.3953,239.3953,239.3953,239.3953,239.3953,239.3953,239.3953,239.3953,239.3953,#N/A,,,,,,,
60,IPL AU Equity,INCITEC PIVOT LTD,AUD,#N/A,#N/A,#N/A,58.281,58.281,58.281,50.4239,50.4239,1217.2306,1612.5363,1628.7301,1628.7301,1628.7301,1628.7301,1654.9982,1685.657,1687.1705,1687.1705,1630.2136,1605.784,#N/A,#N/A,,,,,,,
61,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,1018.176,1018.176,1055.8929,1055.8929,1056.8301,1057.7835,1057.7835,1058.5835,1062.3168,1062.3168,1062.3168,1062.3168,1062.3168,1062.3168,1062.3168,1110.6039,1112.5549,1113.0549,1113.0549,1179.7366,1246.0067,#N/A,,,,,,,
62,CGF AU Equity,CHALLENGER LTD,AUD,#N/A,#N/A,#N/A,#N/A,2439.0357,534.269,532.9435,481.3455,581.7,542.6,471.7,476.9,529,522.2,518.4,553.4,558.8,561.9,601.7,605.8,663.1,#N/A,,,,,,,
63,DOW AU Equity,DOWNER EDI LTD,AUD,523.075,791.523,962.953,975.526,282.0368,291.6852,314.1712,321.004,325.0844,331.0777,336.5824,429.1003,429.1003,433.4094,435.4,432.6832,424.7852,594.7025,594.7025,594.7025,594.7025,#N/A,,,,,,,
64,BEN AU Equity,BENDIGO AND ADELAIDE BANK,AUD,83.617,115.161,124.832,127.4836,139.3784,139.1067,140.851,144.1879,274.6784,308.2436,361.3667,367.1046,402.2333,412.0079,452.007,456.5662,463.7627,479.2065,486.4185,491.5752,530.7792,#N/A,,,,,,,
65,ALU AU Equity,ALTIUM LTD,AUD,68.754,87.437,87.631,89.011,88.0495,88.0495,88.0495,89.147,89.162,89.162,89.162,102.462,102.462,110.0666,113.2728,129.2728,130.2158,130.2158,130.2849,130.5115,130.9658,#N/A,,,,,,,
66,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,#N/A,#N/A,#N/A,#N/A,1.475,60,60.05,63.0229,65.1884,68.0015,68.2802,68.4077,69.8997,70.1927,85.9333,86.5608,87.6482,88.8738,85.368,85.634,86.238,#N/A,,,,,,,
67,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,81.964,85.495,88.116,93.267,94.0361,94.471,94.471,94.471,99.6088,99.644,99.7806,99.9536,100.0473,100.4267,100.5716,100.8224,100.9275,100.9957,100.8651,100.8938,198.9686,#N/A,,,,,,,
68,ALQ AU Equity,ALS LTD,AUD,31.031,31.479,38.7575,39.1622,40.0503,41.2649,50.9881,51.6225,52.1366,53.0333,62.96,67.5034,67.5034,343.5569,394.2523,407.2463,504.2149,503.7253,488.452,485.4816,482.2911,#N/A,,,,,,,
69,IEL AU Equity,IDP EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249.3893,249.4536,249.0938,253.8256,259.6781,#N/A,,,,,,,
70,JBH AU Equity,JB HI-FI LTD,AUD,#N/A,#N/A,#N/A,#N/A,102.4527,102.8393,103.4657,104.6287,105.8854,107.2467,108.345,98.5308,98.8506,98.9473,98.9473,98.9899,98.9473,114.4214,114.8834,114.8834,114.8834,#N/A,,,,,,,
71,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,688.0197,688.0197,825.6727,825.6727,825.6727,825.6727,825.6727,917.3227,915.8644,909.2817,#N/A,,,,,,,
72,CWY AU Equity,CLEANAWAY WASTE MANAGEMENT L,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,200,203.7567,279.1543,287.2197,310.9811,960.6387,960.6387,1578.209,1578.5635,1579.324,1579.9147,1586.3446,1592.8893,2036.6842,2054.2231,2061.0534,#N/A,,,,,,,
73,CAR AU Equity,CARSALES.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,227.6268,229.8541,230.4891,232.4908,234.3503,233.6892,236.182,237.829,240.0816,241.1233,241.7853,242.9822,244.3472,245.6138,#N/A,,,,,,,
