Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
104,CSR AU Equity,CSR LTD,AUD,508.1,669.1,219.6,193,189.1,352.4,343.1,308,213.8,-293.7,-164.1,-55,95.9,-139.5,99.1,146.7,169.3,205.1,216.8,147.5,138.5,#N/A,,,,,,,
105,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.317,8.268,11.798,11.268,16.579,29.094,45.743,57.838,80.582,89.473,-10.624,#N/A,,,,,,,
106,RRL AU Equity,REGIS RESOURCES LTD,AUD,-12.571,-7.639,3.464,-6.568,-3.9391,16.3569,-1.4075,-1.546,-2.287,-91.845,-18.829,36.281,68.239,146.506,-147.83,86.92,111.793,138.163,174.231,163.15,199.517,#N/A,,,,,,,
107,NUF AU Equity,NUFARM LTD,AUD,54.064,-3.951,57.777,78.919,78.276,103.822,103.165,107.323,138.12,80.542,-22.652,-49.529,72.822,81.75,37.747,43.049,27.478,115.042,-16.007,-11.138,-362.412,#N/A,,,,,,,
108,EVT AU Equity,EVENT HOSPITALITY AND ENTERT,AUD,27.966,23.403,29.812,7.807,-31.096,61.579,59.67,58.891,63.157,65.622,89.767,77.549,78.654,80.882,78.563,108.89,130.248,110.819,101.459,107.079,-36,#N/A,,,,,,,
109,SGM AU Equity,SIMS LTD,AUD,26.155,40.865,48.559,75.042,112.503,197.031,196.646,239.352,440.098,-150.295,126.7,192.1,-622.5,-467.3,16.3,109.8,-216.5,203.6,203.5,152.6,-265.3,#N/A,,,,,,,
110,DHG AU Equity,DOMAIN HOLDINGS AUSTRALIA LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.828,-2.749,-135.18,-222.826,#N/A,,,,,,,
111,SUL AU Equity,SUPER RETAIL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,2.767,21.724,16.51,22.332,25.8,32.135,38.053,55.599,83.5,102.7,112.2,93.1,58,100.5,127.3,139.2,110.2,#N/A,,,,,,,
112,PPT AU Equity,PERPETUAL LTD,AUD,40.845,52.963,75.584,78.201,90.386,119.136,135.32,182.108,128.813,37.691,90.722,59.702,20.813,57.509,79.323,123.803,132.005,137.293,140.227,115.929,81.999,#N/A,,,,,,,
113,NAN AU Equity,NANOSONICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.7628,-5.7035,-7.147,-8.754,-8.172,-11.214,-4.679,-5.768,-2.605,-5.46,0.122,26.158,5.751,13.602,10.137,#N/A,,,,,,,
114,SBM AU Equity,ST BARBARA LTD,AUD,3.638,9.354,-18.049,-32.985,-25.228,6.8309999999999995,6.019,-2.894,-17.333,-76.344,-40.188,68.629,130.587,-199.053,-252.901,21.154,169.388,157.572,226.998,144.163,128.23,#N/A,,,,,,,
115,BIN AU Equity,BINGO INDUSTRIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.824300000000001,13.35,13.653,19.834,38.003,22.265,66.014,#N/A,,,,,,,
116,BAP AU Equity,BAPCOR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.872,-1.0628,10.346,1.16,19.507,43.582,53.732,84.379,96.532,78.717,#N/A,,,,,,,
117,VOC AU Equity,VOCUS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0058,0.0058,-0.1527,0.8374,3.8134,8.1153,7.7751,5.0983,12.925,19.85,64.252,-1464.87,61.045,34.009,-178.166,#N/A,,,,,,,
118,WEB AU Equity,WEBJET LTD,AUD,-1.498,-2.235,-1.587,-1.6840000000000002,-1.1417,2.7358000000000002,2.3753,3.996,9.37,7.678,10.517,11.006,13.613,6.484,19.127,17.5,21.257,52.422,41.5,60.3,-143.5,#N/A,,,,,,,
119,IPH AU Equity,IPH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.3,32.155,30.589,38.843,42.893,40.673,53.111,54.752,#N/A,,,,,,,
120,TYR AU Equity,TYRO PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14.82,-17.146,-18.439,-38.057,#N/A,,,,,,,
121,GNC AU Equity,GRAINCORP LTD-A,AUD,48.664,44.561,48.603,-18.218,25.679,13.48,31.737,-19.779,-19.938,78.782,80.895,171.6,204.9,140.9,50.3,32.1,30.9,125.2,70.5,-113,#N/A,#N/A,,,,,,,
122,HLS AU Equity,HEALIUS LTD,AUD,5.438,6.325,6.329,12.59,18.041,37.622,47.48,56.762,10.484,118.308,134.153,79.763,118.942,150.064,114.571,116.9,38.2,-516.9,4.1,57.2,72,#N/A,,,,,,,
123,NHC AU Equity,NEW HOPE CORP LTD,AUD,19.1326,17.0104,42.386,47.819,21.95,53.127,68.695,69.306,90.684,1950.392,183.832,503.099,167.125,74.128,58.449,-21.821,-53.68,140.619,187.329,210.432,-156.783,#N/A,,,,,,,
124,CCP AU Equity,CREDIT CORP GROUP LTD,AUD,#N/A,1.4729999999999999,2.117,3.339,5.3421,7.293,14.5378,19.377,5.788,10.862,13.543,21.024,26.578,31.986,34.765,38.411,45.921,55.158,64.29,70.285,15.454,#N/A,,,,,,,
125,HTA AU Equity,HUTCHISON TELECOMM (AUST),AUD,-92.499,-137.03,-213.118,-484.977,-826.938,-652.843,-759.423,-285.106,-163.102,467.724,73.442,-167.683,-393.507,-229.958,-285.511,-182.868,-63.453,-37.557,4.475,-154.87,#N/A,#N/A,,,,,,,
126,LYC AU Equity,LYNAS CORP LTD,AUD,2.669,-3.604,-1.147,-5.087,-4.4228,-14.1764,-4.5021,-6.2,-21.481,-29.282,-43.041,-59.086,-87.77,-143.555,-345.488,-118.685,-94.082,-0.534,53.119,83.079,-19.395,#N/A,,,,,,,
127,MND AU Equity,MONADELPHOUS GROUP LTD,AUD,5.5809999999999995,3.39,4.773,7.07,8.528,16.658,29.396,60.418,69.543,74.241,83.217,95.067,137.335,156.314,146.51,105.825,66.908,58.52,72.275,52.113,37.226,#N/A,,,,,,,
128,IVC AU Equity,INVOCARE LTD,AUD,#N/A,4.327,10.154,11.683,19.312,20.188,24.137,27.651,28.094,48.223,27.46,27.115,44.582,48.999,54.627,54.969,71.048,97.562,41.36,63.888,#N/A,#N/A,,,,,,,
129,MP1 AU Equity,MEGAPORT LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-21.3452,-29.9349,-24.4631,-33.564,-47.65,#N/A,,,,,,,
130,GMA AU Equity,GENWORTH MORTGAGE INSURANCE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,251.074,164.01,179.397,215.157,227.982,203.094,149.174,75.668,120.084,#N/A,#N/A,,,,,,,
131,ARB AU Equity,ARB CORP LTD,AUD,5.136,6.507,8.279,10.292,12.0937,14.829,15.782,15.756,19.647,22.539,32.628,37.854,38.499,42.358,42.57,44.093,47.439,49.152,50.969,57.137,57.295,#N/A,,,,,,,
132,EML AU Equity,EML PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.098,-0.0048,-0.1467,-1.63,-0.8906,-3.112,-0.3856,-5.1563,-10.0273,-5.3591,-5.4124,2.8574,0.0875,0.009,2.208,8.45,-5.854,#N/A,,,,,,,
133,BKL AU Equity,BLACKMORES LTD,AUD,5.383,5.489,5.102,6.201,9.307,11.329,14.451,16.671,19.086,20.782,24.297,27.305,27.806,24.976,25.429,46.556,100.02,58.028,69.223,50.612,16.059,#N/A,,,,,,,
134,CUV AU Equity,CLINUVEL PHARMACEUTICALS LTD,AUD,#N/A,-1.558,-3.141,-3.977,-7.5897,-11.9614,-10.769,-9.1761,-14.6558,-15.3729,-11.521,-11.4091,-9.7672,-6.8027999999999995,-5.5259,-10.4144,-3.1537,7.1143,13.2242,18.1342,16.6469,#N/A,,,,,,,
135,FNP AU Equity,FREEDOM FOODS GROUP LTD,AUD,1.127,-0.234,-1.165,0.564,-0.756,0.347,1.306,1.169,0.956,1.32,3.357,4.3870000000000005,3.012,13.722,12.132,56.631,50.631,7.539,12.715,11.577,#N/A,#N/A,,,,,,,
136,Z1P AU Equity,ZIP CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.1724999999999999,-2.3101,-1.9618,-1.5356,-2.3826,-0.4644,-8.9675,-20.1906,-22.5497,-11.1338,-19.941,#N/A,,,,,,,
137,NWH AU Equity,NRW HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.85,32.761,37.092,35.138,41.196,97.142,74.107,44.236,-229.822,21.45,28.527,42.166,32.27,73.749,#N/A,,,,,,,
138,AVH AU Equity,AVITA MEDICAL LTD,AUD,#N/A,#N/A,-2.689,-1.9834,-7.1293,-14.2058,-11.9739,-15.0651,-12.1883,-5.1283,-5.8894,-1.7969,-7.6716999999999995,-8.0929,-5.1474,-7.8665,-10.272,-11.511,-16.5192,-25.102,-42.03,#N/A,,,,,,,
139,ASB AU Equity,AUSTAL LTD,AUD,29.844,13.843,29.252,-24.233,19.698,29.513,44.175,45.791,52.273,9.166,37.132,21.89,11.043,35.742,31.859,53.156,-84.182,15.35,37.533,61.384,88.978,#N/A,,,,,,,
140,PRU AU Equity,PERSEUS MINING LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.2826,-0.9643,-1.0158,-0.5215,-4.6376,-4.7892,-9.781,-51.1763,52.4609,41.882,-32.06,92.167,-37.546,-83.122,-24.906,7.578,94.423,#N/A,,,,,,,
141,CDA AU Equity,CODAN LTD,AUD,#N/A,9.1978,10.28,11.062,16.678,16.204,8.488,11.239,1.009,12.006,14.394,28.154,31.172,45.772,9.197,12.409,15.503,43.513,41.548,45.656,63.963,#N/A,,,,,,,
142,LOV AU Equity,LOVISA HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.942,5.272,7.253,30.598,16.553,29.046,35.954,37.043,11.221,#N/A,,,,,,,
143,UOS AU Equity,UNITED OVERSEAS AUSTRALIA,AUD,6.218,9.334,6.599,13.075,47.054,44.343,26.095,107.978,64.84,162.198,104.052,130.054,133.406,157.75,143.885,206.81,249.557,175.762,160.22,140.029,#N/A,#N/A,,,,,,,
144,PNV AU Equity,POLYNOVO LTD,AUD,-3.564,-5.071,-5.3624,-8.57,-9.5435,-10.8434,-11.2939,-13.4069,-4.4412,-2.3071,-2.3054,-2.9444,-2.7027,-1.4976,-2.942,-1.4143,-3.2518000000000002,-5.006,-5.9741,-3.1899,-4.1937,#N/A,,,,,,,
145,VAH AU Equity,VIRGIN AUSTRALIA HOLDINGS LT,AUD,#N/A,#N/A,#N/A,107.799,158.519,158.519,158.519,215.8,-76,-160,21.3,-67.8,22.8,-98.1,-353.8,-93.8,-224.7,-185.8,-653.3,-315.4,#N/A,#N/A,,,,,,,
146,BVS AU Equity,BRAVURA SOLUTIONS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.959,4.444,1.568,1.638,-13.239,-21.093,5.433,1.698,-7.545,-89.485,-6.463,14.428,27.03,32.808,40.11,#N/A,,,,,,,
147,ING AU Equity,INGHAMS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.08,146.878,25.2,59.1,114.6,126.2,40.1,#N/A,,,,,,,
148,ZIM AU Equity,ZIMPLATS HOLDINGS LTD,AUD,-2.3205999999999998,-2.3952999999999998,1.518,20.1849,38.4638,28.2249,63.8836,126.8302,139.0504,-34.032,138.6752,203.2102,118.6739,66.5084,105.8313,-89.3289,10.0646,60.4076,3.4071,202.623,390.5774,#N/A,,,,,,,
149,CIA AU Equity,CHAMPION IRON LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.3719,-1.3585,-3.2531,-0.7014,-0.4347,-0.2121,-1.3879000000000001,-49.5429,-11.9368,-8.0576,-35.8551,-108.1565,154.3059,133.5643,#N/A,,,,,,,
150,GOR AU Equity,GOLD ROAD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2342,-0.9128,-3.3845,-2.9788,-2.0574,-3.0299,-2.893,-22.6934,0.4098,-3.8796,-9.2251,-5.1895,-23.851,-4.655,#N/A,#N/A,,,,,,,
151,SLR AU Equity,SILVER LAKE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0012,-0.0012,-0.0757,-3.664,10.65,11.782,15.79,31.175,-319.288,-170.438,-94.024,4.413,2.032,16.186,6.5,256.875,#N/A,,,,,,,
152,NEA AU Equity,NEARMAP LTD,AUD,0.189,0.407,-0.851,-1.77,-3.028,-3.4079,-4.6043,4.4231,15.2006,-4.6775,-7.3891,1.6046,-10.4033,-1.0198,7.078,-0.789,-7.135,-5.304,-11.029,-14.934,-36.717,#N/A,,,,,,,
153,RSG AU Equity,RESOLUTE MINING LTD,AUD,#N/A,#N/A,14.108,15.928,32.085,12.571,-77.56,169.996,-56.722,30.676,-56.571,42.93,101.859,105.443,27.195,-563.487,155.962,166.096,34.099,-108.89,#N/A,#N/A,,,,,,,
154,MSB AU Equity,MESOBLAST LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-1.4704,-8.2986,-8.7281,-10.0624,-12.2855,-14.7809,90.6066,-71.145,-61.663,-80.958,-119.368,-5.6690000000000005,-101.8976,-45.5445,-125.6047,-116.2608,#N/A,,,,,,,
155,DDR AU Equity,DICKER DATA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.637,3.758,3.8239,4.5234,6.132,8.277,9.246,5.185,20.499,25.624,26.942,32.467,54.311,#N/A,#N/A,,,,,,,
156,PRN AU Equity,PERENTI GLOBAL LTD,AUD,-9.943,-1.838,10.688,9.973,3.956,11.27,19.38,26.619,35.332,40.245,48.564,73.317,112.207,90.399,-43.859,-160.314,20.512,30.951,59.349,182.281,27.555,#N/A,,,,,,,
157,MGX AU Equity,MOUNT GIBSON IRON LTD,AUD,#N/A,#N/A,-0.4,-12.352,-10.9829,13.502,21.583,82.64,113.344,42.618,132.395,239.5,162.016,157.342,90.172,-889.507,80.306,25.599,99.103,133.245,84.451,#N/A,,,,,,,
158,NIC AU Equity,NICKEL MINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.0889,-4.9592,-3.7773,100.4659,#N/A,#N/A,,,,,,,
159,SSM AU Equity,SERVICE STREAM LTD,AUD,#N/A,#N/A,3.9290000000000003,6.9197,6.936,14.4275,4.352,11.235,18.095,11.118,-2.555,16.452,18.716,-107.054,2.309,11.72,19.983,28.37,41.107,49.859,49.315,#N/A,,,,,,,
160,SFR AU Equity,SANDFIRE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.7707,-1.9259,-2.7427,-5.3652,-5.416,-5.1482,-29.546,-27.051,-23.883,87.998,78.158,68.955,46.37,75.016,120.753,104.013,72.286,#N/A,,,,,,,
161,CKF AU Equity,COLLINS FOODS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.3,20.6,1.446,11.429,16.368,14.025,-10.36,29.115,27.988,32.489,39.111,31.263,#N/A,,,,,,,
162,MMS AU Equity,MCMILLAN SHAKESPEARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.6514,5.2036,11.3053,13.2374,17.368,20.523,44.96,43.46,54.305,62.163,54.97,67.487,82.469,67.902,49.834,63.817,2.331,#N/A,,,,,,,
163,AX1 AU Equity,ACCENT GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,1.009,1.351,1.936,4.891,5.258,6.865,8.937,9.528,10.515,11.77,10.549,30.183,29.352,44,53.886,55.682,#N/A,,,,,,,
164,ELD AU Equity,ELDERS LTD,AUD,79.303,86.532,65.33,108.869,29.754,70.459,82.668,89.105,75.58,-251.883,-109.235,-93.706,-12.664,-348.739,20.458,40.055,64.965,114.666,80.933,77.751,#N/A,#N/A,,,,,,,
165,CGC AU Equity,COSTA GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-40.3436,-1.8898000000000001,4.313,25.258,57.642,55.529,-33.763,#N/A,#N/A,,,,,,,
166,COE AU Equity,COOPER ENERGY LTD,AUD,#N/A,#N/A,#N/A,-2.0383,-4.4593,11.4605,9.378,5.536,6.406,-2.816,1.2469999999999999,-10.349,26.261,1.7149999999999999,22.182,-15.136,-18.088,-9.847,27.011,-12.051,-86.029,#N/A,,,,,,,
167,LIC AU Equity,LIFESTYLE COMMUNITIES LTD,AUD,3.484,6.894,-65.161,-6.231,-6.302,11.783,-0.0018,7.2744,-1.6206,0.7054,5.8828,6.8245000000000005,7.3416,9.4359,16.1302,21.8749,20.6157,27.6971,52.9029,55.063,42.818,#N/A,,,,,,,
168,GUD AU Equity,G.U.D. HOLDINGS LTD,AUD,11.02,10.67,6.398,21.763,35.526,30.393,40.196,34.564,32.301,34.798,46.361,39.656,92.762,31.464,17.684,31.116,35.562,45.659,50.473,59.558,43.678,#N/A,,,,,,,
169,PGH AU Equity,PACT GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.118,25.757,45.27,57.797,67.691,85.044,90.341,74.488,-289.587,88.847,#N/A,,,,,,,
170,JIN AU Equity,JUMBO INTERACTIVE LTD,AUD,-15.393,-0.744,-0.592,0.112,0.2897,0.6252,0.787,-0.7398,2.6115,2.8829000000000002,3.2608,4.9329,6.4765,2.9821999999999997,2.785,0.6633,4.67,7.5969999999999995,11.753,26.42,25.883,#N/A,,,,,,,
171,BGA AU Equity,BEGA CHEESE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.9093,9.3301,23.267,21.693,20.429,25.445,66.055,12.408,28.779,138.748,28.768,4.447,21.268,#N/A,,,,,,,
172,SIQ AU Equity,SMARTGROUP CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.7,11.4,2.972,-0.959,20.203,32.788,41.212,59.286,61.449,#N/A,#N/A,,,,,,,
173,AUB AU Equity,AUB GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.341,13.097,16.209,18.518,21.32,25.019,29.671,47.537,42.402,42.857,48.787,43.101,54.971,49.172,56.1,#N/A,,,,,,,
174,OML AU Equity,OOH!MEDIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-24.4,-18.911,-24.785,18.355,24.388,33.054,29.144,13.438,#N/A,#N/A,,,,,,,
175,GWA AU Equity,GWA GROUP LTD,AUD,41.401,41.451,46.65,55.007,62.053,63.888,56.852,56.318,45.89,48.162,55.453,59.03,46.173,32.39,31.174,10.361,51.92,49.251,50.139,43.242,43.886,#N/A,,,,,,,
176,GEM AU Equity,G8 EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3035,-11.675699999999999,-0.1538,3.4803,17.2504,19.2086,31.072,52.731,88.581,80.265,80.581,71.831,62.589,#N/A,#N/A,,,,,,,
177,TGR AU Equity,TASSAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,11.442,6.344,10.549,20.145,20.467,30.084,28.009,30.28,28.087,33.457,41.061,49.992,48.493,58.083,57.293,58.439,69.111,#N/A,,,,,,,
178,PNI AU Equity,PINNACLE INVESTMENT MANAGEME,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.257,19.111,12.924,-0.167,-6.809,-5.334,-7.661,1.638,8.382,-3.894,8.44,12.175,23.142,30.511,32.354,#N/A,,,,,,,
179,EOS AU Equity,ELECTRO OPTIC SYSTEMS HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,-5.9161,-14.7312,-29.033,-20.7343,2.213,2.4362,3.1751,0.1802,-10.1798,1.5627,-3.0175,3.0324,-0.8867,-9.3999,15.0814,18.0588,#N/A,#N/A,,,,,,,
180,EOF AU Equity,ECOFIBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-8.6488,-8.627,6,13.156,#N/A,,,,,,,
181,WSA AU Equity,WESTERN AREAS LTD,AUD,-0.03,-0.254,-0.902,-0.72,-2.721,-3.185,-4.836,-12.113,-54.907,-35.172,14.212,134.973,40.181,-94.105,25.46,35.013,-29.783,19.299,11.837,14.194,31.868,#N/A,,,,,,,
182,PSI AU Equity,PSC INSURANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8578000000000001,6.7271,8.6589,10.8384,19.971,27.822,25.357,18.722,#N/A,,,,,,,
183,RMS AU Equity,RAMELIUS RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.4623,-0.5867,-0.9074,6.8781,0.6117,4.9734,20.1987,62.401,2.339,-50.792,-85.512,17.526,27.765,17.642,30.76,21.832,113.415,#N/A,,,,,,,
184,SHV AU Equity,SELECT HARVESTS LTD,AUD,5.239,6.564,8.554,10.962,15.225,22.104,26.492,28.098,18.13,16.712,17.253,17.674,-4.469,2.872,21.643,56.766,33.796,9.249,20.371,53.022,#N/A,#N/A,,,,,,,
185,OPT AU Equity,OPTHEA LTD,AUD,1.223,-1.623,-5.7436,-3.507,5.8026,21.724,-6.5154,6.2957,-2.2861000000000002,-9.9217,-6.9482,-10.2653,-4.9065,-5.0045,-3.9896000000000003,-5.401,-6.5318000000000005,-6.1929,-16.9022,-20.9101,-16.5293,#N/A,,,,,,,
186,MOE AU Equity,MOELIS AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.5659,10.0869,29.567,30.545,23.493,#N/A,#N/A,,,,,,,
187,HSN AU Equity,HANSEN TECHNOLOGIES LTD,AUD,0.372,2.993,-56.956,-6.6899999999999995,0.652,-2.672,0.724,2.271,6.515,8.131,11.14,13.533,12.859,9.133,14.801,16.944,26.083,23.888,28.85,21.465,25.757,#N/A,,,,,,,
188,IDX AU Equity,INTEGRAL DIAGNOSTICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.8,12.5,15.8,11.388,15.48,15.079,20.983,23.033,#N/A,,,,,,,
189,VRL AU Equity,VILLAGE ROADSHOW LTD,AUD,113.201,127.779,127.779,-76.665,68.969,51.823,-3.146,107.752,98.899,29.813,51.685,28.089,33.771,51.084,46.612,40.234,16.562,-65.622,-3.411,-9.58,-122.568,#N/A,,,,,,,
190,REG AU Equity,REGIS HEALTHCARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.7,42.8,1.048,57.514,46.535,61.101,53.869,50.897,3.7640000000000002,#N/A,,,,,,,
191,PBH AU Equity,POINTSBET HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-3.1477,-6.6576,-41.8852,-41.4634,#N/A,,,,,,,
192,MYX AU Equity,MAYNE PHARMA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0089,-1.8239999999999998,-3.4728,-3.7613,3.253,1.679,6.153,-2.843,21.29,7.537,34.523,86.026,-134.257,-282.088,-94.535,#N/A,,,,,,,
193,FXL AU Equity,FLEXIGROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.429,32.256,32.802,58.922,51.76,58.958,65.836,57.6,82.7,50.2,87.4,-9.1,61.7,21.4,#N/A,,,,,,,
194,WBA AU Equity,WEBSTER LTD,AUD,-3.045,-3.109,4.134,-1.984,0.019,-6.246,5.648,5.435,5.952,3.37,-3.57,5.6530000000000005,3.998,6.967,8.328,8.25,-80.669,65.628,27.085,-9.11,#N/A,#N/A,,,,,,,
195,KGN AU Equity,KOGAN.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8,-0.3,0.8091,3.7399,14.111,17.2012,26.82,#N/A,,,,,,,
196,SLK AU Equity,SEALINK TRAVEL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.296,5.5331,3.8342,7.0233,7.2335,9.349,22.349,23.832,19.565,21.543,-13.572,#N/A,,,,,,,
197,EHL AU Equity,EMECO HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,5.083,22.67,56.094,67.529,55.025,12.3,49.974,69.972,0.012,-220.471,-123.131,-168.454,-157.167,5.32,33.674,66.132,#N/A,,,,,,,
198,HUB AU Equity,HUB24 LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8587,0.0042,-3.576,-2.0101,-1.0681,-4.4512,-23.0977,-5.7984,-7.868,-5.3504,-1.1871,18.8741,7.3787,7.164,8.2283,#N/A,,,,,,,
199,ORE AU Equity,OROCOBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1007,-0.1688,-0.4346,-1.5013,-4.2359,-1.8441999999999998,-2.9946,95.549,-5.5555,-1.0451,-30.0221,6.1439,2.4779,76.3511,-100.1791,#N/A,,,,,,,
200,SGF AU Equity,SG FLEET GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.572,19.477,37.6,15.62,40.482,46.977,59.592,67.455,60.462,36.735,#N/A,,,,,,,
201,IFM AU Equity,INFOMEDIA LTD,AUD,7.663,12.825,13.409,18.325,20.686,6.3469999999999995,18.146,15.294,13.066,10.536,11.336,10.039,8.461,10.066,12.279,13.232,10.323,11.953,12.897,16.122,18.556,#N/A,,,,,,,
