Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
63,DOW AU Equity,DOWNER EDI LTD,AUD,1207.16,1582.3979,2350.865,2573.5339,3015.621,3724.935,4619.19,5312.443,5434.528,5841.864,5796.255,6433.302,7915.409,8766.066,7365.3,7014.9,6846.2,7267.1,12016.6,12789.4,12669.4,#N/A,,,,,,,
64,BEN AU Equity,BENDIGO AND ADELAIDE BANK,AUD,346.875,520.882,518.986,611.325,739.4,958.9,1069.9,1241.8,2907.3,3362.5,2979.8,3683.2,3702.9,3460.7,3251.9,3305.1,3073.4,3014.6,2997.9,2921.2,2570.8,#N/A,,,,,,,
65,ALU AU Equity,ALTIUM LTD,AUD,51.5204,99.0193,52.045,46.558,40.416,39.955,44.999,53.02,58.9884,68.7739,51.0816,49.0148,53.4134,60.3247,77.3189,96.4039,128.5679,147.066,180.6601,240.3286,282.1106,#N/A,,,,,,,
66,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,#N/A,#N/A,56.787,65.264,79.647,132.773,171.936,203.865,196.368,237.375,234.66,245.29,263.102,293.788,588.033,701.675,928.728,1071.338,1150.202,1430.494,1900.964,#N/A,,,,,,,
67,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,2406.6909,3008.248,469.524,605.912,774.295,871.108,973.711,1121.832,1487.113,1688.353,1768.467,1822.304,1786.83,1950.489,2212.402,2367.441,2615.937,2742.888,2922.985,3055.268,1898.085,#N/A,,,,,,,
68,ALQ AU Equity,ALS LTD,AUD,271.736,319.146,336.391,359.419,390.269,435.562,485.484,611.195,761.03,920.351,825.533,1108.329,1315.6,1455.6,1384,1422.2,1239,1261.5,1446.9,1664.8,1831.9,#N/A,,,,,,,
69,IEL AU Equity,IDP EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,215.724,255.066,309.865,361.636,394.187,487.155,598.136,587.106,#N/A,,,,,,,
70,JBH AU Equity,JB HI-FI LTD,AUD,#N/A,#N/A,248.802,355.835,452.357,693.943,945.821,1281.837,1828.564,2327.266,2731.32,2959.253,3127.792,3308.396,3483.775,3652.136,3954.467,5628,6854.3,7095.3,7918.9,#N/A,,,,,,,
71,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1365,1399,1451.6,1612.8,1615.5,1737.9,1805.7,2140.3,2268.1,2344,2084,2158.1,1487,#N/A,,,,,,,
72,CWY AU Equity,CLEANAWAY WASTE MANAGEMENT L,AUD,#N/A,#N/A,#N/A,143.367,251.135,455.592,634.294,1256.138,2185.601,2199.031,2071.42,2179.23,2283.8,1495,1421.3,1384.9,1455.1,1454.4,1714.3,2283.1,2332.1,#N/A,,,,,,,
73,CAR AU Equity,CARSALES.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.1776,71.926,95.921,120.609,152.51,184.206,215.118,235.603,311.756,344.01,372.114,376.863,417.494,395.585,#N/A,,,,,,,
74,ILU AU Equity,ILUKA RESOURCES LTD,AUD,721.4,772.7,836.8,786,819.6,921,962.1,897.9,920,601.2,963.5,1625.2,1142.5,851.4,791.7,881.4,773.8,1077.1,1350,1316.8,#N/A,#N/A,,,,,,,
75,ORA AU Equity,ORORA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2774,2823,1632.2,2648.1,3407.8,3849.8,4039.1,4248,3390.2,3566.2,#N/A,,,,,,,
76,YAL AU Equity,YANCOAL AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,221.207,1008.861,1369.126,1296.19,1513.463,1405.241,1291,1247,2716,4891,4525,#N/A,#N/A,,,,,,,
77,ANN AU Equity,ANSELL LTD,AUD,9125.9173,4156.7998,2222.8,1293.6,1113.3,1081.1,1138.2,1239.2,1244.7,1352.1,1230.6,1219.8,1218.3,1340,1732.6038,1977.0885,1858.2497,1823.3184,1922.7012,2096.698,2407.1078,#N/A,,,,,,,
78,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16503.8,14130.9,13905.4,16395.1,16541.6,#N/A,#N/A,,,,,,,
79,IGO AU Equity,IGO LTD,AUD,#N/A,#N/A,0,24.553,66.737,85.766,112.583,222.933,137.665,94.873,111.139,152.414,206.983,223.343,398.493,494.306,411.73,419.709,777.215,778.635,882.834,#N/A,,,,,,,
