Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
62,CGF AU Equity,CHALLENGER LTD,AUD,#N/A,#N/A,#N/A,#N/A,255.974,562.2,1583.1,577.3,624,688.7,509.7,505.4,505.7,506.8,531,531,571.6,571.6,571.6,557.3,579.9,#N/A,,,,,,,
63,DOW AU Equity,DOWNER EDI LTD,AUD,74.63,219.696,244.352,294.978,294.553,0,0,561.841,573.8,604.412,583.616,566.283,518.588,514.805,521.6,781.7,805.3,2341.1,2351.5,2454.5,2281.3,#N/A,,,,,,,
64,BEN AU Equity,BENDIGO AND ADELAIDE BANK,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.6,34.6,1433,1446.1,1446.1,1360.1,1368.4,1368.4,1442.3,1442.3,1442.3,1442.3,1440.3,1440.3,#N/A,,,,,,,
65,ALU AU Equity,ALTIUM LTD,AUD,0,193.2653,93.467,88.395,0,0,0,0,0,0,0,0,0,0,0,0,23.204,25.5431,36.7203,42.0753,42.8258,#N/A,,,,,,,
66,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,#N/A,#N/A,7.235,7.926,10.18,25.814,33.1,41.98,41.118,43.803,45.548,47.485,46.927,57.113,278.113,283.496,408.211,387.111,428.804,475.005,492.549,#N/A,,,,,,,
67,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,22.415,24.593,60.03,148.109,150.969,141.045,171.286,183.452,183.452,330.803,325.682,275.467,283.669,299.845,273.126,339.579,365.031,371.808,459.562,598.639,571.013,#N/A,,,,,,,
68,ALQ AU Equity,ALS LTD,AUD,18.169,18.169,42.505,42.91,49.854,61.472,130.36,130.83,224.463,262.141,387.219,497.936,760.6,800.5,1352.6,1186.3,908.7,969,963.9,1026.5,1112.4,#N/A,,,,,,,
69,IEL AU Equity,IDP EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.774000000000001,10.774000000000001,13.225,13.225,37.517,38.83,39.191,38.963,#N/A,,,,,,,
70,JBH AU Equity,JB HI-FI LTD,AUD,#N/A,#N/A,0,0,0,20.015,20.015,34.017,34.538,34.716,34.837,29.648,29.818,34.688,36.194,35.517,36.566,747,747,747,747,#N/A,,,,,,,
71,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1443.7,1443.7,1443.7,1443.7,1442.2,1442.2,1442.2,1442.2,1442.2,1442.2,1442.2,#N/A,,,,,,,
72,CWY AU Equity,CLEANAWAY WASTE MANAGEMENT L,AUD,#N/A,#N/A,#N/A,4.858,30.0391,64.265,114.552,2275.464,2002.294,2031.504,2158.501,1892.055,1900.3,1777.5,1190.6,1195.5,1219.9,1229.4,1796.6,1827.3,1816,#N/A,,,,,,,
73,CAR AU Equity,CARSALES.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.1963,76.3726,76.373,76.373,77.444,77.444,77.444,85.865,146.843,169.757,169.681,541.998,490.069,477.633,#N/A,,,,,,,
74,ILU AU Equity,ILUKA RESOURCES LTD,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,,,,,,,
75,ORA AU Equity,ORORA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,205.1,242.7,330.1,390.2,418,532.9,381,#N/A,,,,,,,
76,YAL AU Equity,YANCOAL AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125.105,98.014,105.108,97.25,97.25,60.268,60.3,60.3,60,60,60,#N/A,#N/A,,,,,,,
77,ANN AU Equity,ANSELL LTD,AUD,683.1186,683.1186,683.1186,203.3,176,160.7,184.6,216,196.7,226.4,215.6,187.6,228,409.9,849.3209,1114.2968,1100.3088,1064.6002,1083.7165,1208.2442,1211.4659,#N/A,,,,,,,
78,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,213.3,223.1,320.6,#N/A,#N/A,,,,,,,
79,IGO AU Equity,IGO LTD,AUD,#N/A,#N/A,0,0,0,0,0,0,0,0,0,91.065,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
80,SAR AU Equity,SARACEN MINERAL HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
81,OZL AU Equity,OZ MINERALS LTD,AUD,0.2395,0.2238,0.2081,0.1924,0,0,0,44.4,44.4,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,,,,,,,
82,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,0,0,0,0,30.9,12.9,21,45,443.5,444.4,444.4,444.4,444.4,488,675,675,675,682,682,682,685,#N/A,,,,,,,
83,RWC AU Equity,RELIANCE WORLDWIDE CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.8691,38.2722,44.2274,44.57,86.857,911.383,901.428,897.35,#N/A,,,,,,,
84,LNK AU Equity,LINK ADMINISTRATION HOLDINGS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,421.821,442.577,583.981,592.046,610.502,1780.984,1563.226,1449.593,#N/A,,,,,,,
85,MIN AU Equity,MINERAL RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.2355,10.235,10.235,10.235,10.235,10.235,10.235,10.235,10.235,10.235,10.235,16.681,1.418,1.418,1.4,#N/A,,,,,,,
86,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1186.095,1330.784,506.015,632.088,415.922,416.52,1516.748,900.166,#N/A,,,,,,,
87,SDF AU Equity,STEADFAST GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,28.131,289.162,669.321,712.329,717.397,816.246,945.498,930.309,#N/A,,,,,,,
88,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,473.343,477.085,477.085,477.085,477.085,477.085,477.085,477.085,477.085,477.085,477.085,477.085,#N/A,,,,,,,
89,NHF AU Equity,NIB HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,25.447,25.447,52.515,56.626,53.997,128.623,135,209.1,227.4,226.5,#N/A,,,,,,,
90,BKW AU Equity,BRICKWORKS LTD,AUD,0,0,0,0,244.557,241.355,241.669,261.454,264.535,265.178,277.31,279.339,252.947,252.661,252.661,242.616,200.153,203.393,204.059,157.943,161.205,#N/A,,,,,,,
91,PDL AU Equity,PENDAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233.3,233.3,233.3,233.3,442.282,466.462,483.038,524.652,462.049,463.341,476.929,478.305,#N/A,#N/A,,,,,,,
92,IFL AU Equity,IOOF HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,3.487,70.004,85.125,192.975,163.846,479.455,491.856,491.856,564.372,578.09,578.09,1013.105,991.712,954.867,940.226,936.891,1596.042,#N/A,,,,,,,
93,APX AU Equity,APPEN LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.627,8.323,9.336,11.463,111.869,81.055,288.772,#N/A,#N/A,,,,,,,
94,WHC AU Equity,WHITEHAVEN COAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,90.711,90.711,90.711,0,0,0,0,0,0,#N/A,,,,,,,
95,PTM AU Equity,PLATINUM ASSET MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
96,TNE AU Equity,TECHNOLOGY ONE LTD,AUD,0,13.763,10.728,10.06,9.464,0,9.464,9.464,14.721,15.491,15.491,15.491,15.491,15.491,15.491,31.23,40.003,40.003,40.003,33.25,#N/A,#N/A,,,,,,,
97,APE AU Equity,AP EAGERS LTD,AUD,0,8.363,8.859,8.375,13.657,23.131,26.403,60.936,34.068,33.958,65.316,68.298,67.488,62.58,158.837,153.993,292.233,302.833,306.783,742.787,#N/A,#N/A,,,,,,,
98,MTS AU Equity,METCASH LTD,AUD,132.127,251.291,251.291,251.291,332.751,274.041,966.056,924.595,931.1,993.6,1032.8,1040.3,1283.6,1367.5,1422.7,992.8,923.7,956.9,638.8,649.2,441.7,#N/A,,,,,,,
99,PME AU Equity,PRO MEDICUS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
100,IRE AU Equity,IRESS LTD,AUD,0,0,0,1.129,1.129,1.129,13.574,31.086,32.283,29.722,31.234,40.137,39.383,391.524,398.462,467.315,440.448,442.802,458.144,528.676,#N/A,#N/A,,,,,,,
101,BRG AU Equity,BREVILLE GROUP LTD,AUD,16.816,16.182,24.94,25.165,29.465,29.465,32.799,24.558,24.588,24.558,24.558,24.558,24.558,24.558,24.558,30.494,30.494,30.494,38.577,38.603,66.617,#N/A,,,,,,,
102,NXT AU Equity,NEXTDC LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
103,ABC AU Equity,ADELAIDE BRIGHTON LTD,AUD,151.608,146.345,145.8,164.204,165.498,164.995,164.4,164.4,164.4,169,170.3,170.6,170.6,170.6,248.7,248.7,248.7,280.1,281.3,272.5,#N/A,#N/A,,,,,,,
104,CSR AU Equity,CSR LTD,AUD,336.2,1135.3,1028.5,9,8.6,14,14.6,15.5,585,322.3,69.8,13.8,22.4,22.6,29.2,66.1,74.2,97.1,98.1,57.2,58.3,#N/A,,,,,,,
105,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.359,28.513,41.752,72.876,94.26,215.555,280.107,392.034,407.187,453.522,478.211,#N/A,,,,,,,
106,RRL AU Equity,REGIS RESOURCES LTD,AUD,#N/A,#N/A,#N/A,0,0,0,0,55.222,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,
107,NUF AU Equity,NUFARM LTD,AUD,#N/A,130.491,126.844,103.835,85.406,69.415,100.028,225.04,287.024,286.308,291.508,198.025,189.863,237.127,226.811,242.083,228.143,217.02,351.382,373.769,208.466,#N/A,,,,,,,
