Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
46,APT AU Equity,AFTERPAY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-3.5523,-9.6196,-8.975999999999999,-42.861,-19.78,#N/A,,,,,,,
47,BSL AU Equity,BLUESCOPE STEEL LTD,AUD,#N/A,#N/A,-10.3,451.7,584.1,981.9,337.6,685.6,596.2,-66.4,126,-1054.2,-1043.5,-107.1,-82.4,136.3,353.8,715.9,1569.1,1015.8,96.5,#N/A,,,,,,,
48,WTC AU Equity,WISETECH GLOBAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.1,9.8,10.4,2.167,31.86,40.799,54.12,160.8,#N/A,,,,,,,
49,AWC AU Equity,ALUMINA LTD,AUD,1320.7528,776.9023,321.2299,364.8329,430.1179,414.178,678.6284,521.5544,201.1623,-30.3119,37.6919,122.6911,-53.7085,0.5183,-109.1158,117.6203,-40.6249,443.4426,851.0566,307.8988,#N/A,#N/A,,,,,,,
50,SVW AU Equity,SEVEN GROUP HOLDINGS LTD,AUD,85.321,15.824,65.298,58.602,93.346,88.713,101.364,1621.951,141.594,12.486,718.034,70.412,165.933,486.417,261.1,-360.3,196.8,44.5,413.9,201,115.8,#N/A,,,,,,,
51,AMP AU Equity,AMP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,
52,EVN AU Equity,EVOLUTION MINING LTD,AUD,#N/A,#N/A,#N/A,-0.5676,-1.0111,-0.9406,-12.6068,-9.7302,-2.2917,-6.814,5.547,-2.303,37.313,-307.421,50.017,100.115,-24.349,217.607,263.388,218.188,301.552,#N/A,,,,,,,
53,REH AU Equity,REECE LTD,AUD,38.789,28.22,42.46,46.74,61.528,75.762,86.859,103.493,113.567,96.732,114.261,118.611,113.28,119.131,123.025,165.556,192.218,211.791,224.62,202.1,228.999,#N/A,,,,,,,
54,AST AU Equity,AUSNET SERVICES,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,367.555,178.297,157.455,146.9,209,252.9,255,273.5,178.3,22.6,489.3,255.1,291.4,253.9,290.7,#N/A,,,,,,,
55,TPM AU Equity,TPG TELECOM LTD,AUD,#N/A,-1.283,2.222,5.809,9.659,15.778,8.166,44.937,-18.783,17.661,55.726,78.162,90.964,149.165,171.7,224.1,379.6,413.8,396.4,173.8,#N/A,#N/A,,,,,,,
56,BPT AU Equity,BEACH ENERGY LTD,AUD,-0.667,2.816,2.863,7.95,9.92,16.828,43.988,103.762,63.732,260.398,33.442,-96.791,165.108,153.65,101.777,-514.1,-588.8,387.5,198.8,577.3,500.8,#N/A,,,,,,,
57,QUB AU Equity,QUBE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.324,61.838,-2.525,77.343,87.909,85.853,82,77.3,199.3,196.6,87.5,#N/A,,,,,,,
58,BLD AU Equity,BORAL LTD,AUD,105.8,153.4,192.4,283.2,369.8,356.6,339.9,298.1,242.8,142,-90.5,167.7,176.6,-212.1,173.3,257,256,296.9,441,251,-1138.6,#N/A,,,,,,,
59,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,105.989,56.751,72.741,88.307,155.925,405.73,86.387,130.216,90.828,1112.652,218.327,363.871,142.989,105.421,131.729,83.33,149.421,333.611,266.846,247.943,952.967,#N/A,,,,,,,
60,IPL AU Equity,INCITEC PIVOT LTD,AUD,#N/A,#N/A,#N/A,-18.623,75.039,14.492,46.7,205.3,604.6,-221.4,410.5,463.2,510.7,367.1,247.1,398.6,128.1,318.7,207.9,152.4,#N/A,#N/A,,,,,,,
61,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,110.316,105.156,128.277,151.049,176.052,191.633,229.558,407.247,358.448,214.351,231.409,252.255,172.471,142.211,211.695,268.095,348.605,448.976,375.378,402.317,480.541,#N/A,,,,,,,
62,CGF AU Equity,CHALLENGER LTD,AUD,#N/A,#N/A,#N/A,#N/A,-235.445,119.6,134.3,255,-44.2,-90.7,282.5,261.4,148.5,416.8,340.6,299,327.7,397.6,322.5,307.8,-416,#N/A,,,,,,,
63,DOW AU Equity,DOWNER EDI LTD,AUD,41.025,45.516,56.431,66.572,81.546,123.29,-24.929,101.498,165.842,189.376,2.957,-27.843,112.766,203.979,216,210.2,180.6,181.5,71.4,261.8,-150.3,#N/A,,,,,,,
64,BEN AU Equity,BENDIGO AND ADELAIDE BANK,AUD,21.312,33.278,48.784,59.004,79.8,94.7,116.7,121.8,198.3,83.8,242.6,342.1,195,352.3,372.3,423.9,415.6,429.6,434.5,376.8,192.8,#N/A,,,,,,,
65,ALU AU Equity,ALTIUM LTD,AUD,12.7793,23.4835,2.253,-6.976,-88.02,-1.604,1.557,1.066,-3.1292,-1.141,-11.7613,-7.2282,5.894,1.3311,12.1659,111.0443,31.621,37.245,48.3824,73.9831,46.0643,#N/A,,,,,,,
66,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,#N/A,#N/A,2.342,4.251,4.995,6.382,13.044,9.129,11.834,15.353,17.814,21.435,26.936,28.657,42.303,64.048,82.427,102.857,121.466,115.912,138.483,#N/A,,,,,,,
67,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,40.258,42.853,62.01,70.02,81.927,76.859,79.492,120.824,134.782,38.164,139.868,139.81,200.066,246.082,206.918,256.553,244.556,230.773,263.577,263.825,-662.166,#N/A,,,,,,,
68,ALQ AU Equity,ALS LTD,AUD,12.062,17.985,11.234,11.896,14.641,34.344,34.843,59.066,76.819,106.209,75.301,132.354,222.4,227.3,154.3,-174.5,-240.7,81.6,51.8,152.6,127.8,#N/A,,,,,,,
69,IEL AU Equity,IDP EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.195,27.987,31.476,39.914,41.511,51.524,66.627,67.873,#N/A,,,,,,,
70,JBH AU Equity,JB HI-FI LTD,AUD,#N/A,#N/A,6.17,8.593,13.806000000000001,19.478,25.813,40.389,65.085,94.438,118.652,109.695,104.641,116.383,128.359,136.511,152.181,172.4,233.2,249.8,302.3,#N/A,,,,,,,
71,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,365,365,193.8,226,42.2,83.5,106.3,169.3,194.4,264.4,148.1,198,-94.6,#N/A,,,,,,,
72,CWY AU Equity,CLEANAWAY WASTE MANAGEMENT L,AUD,#N/A,#N/A,#N/A,1.557,8.675,29.566,47.475,113.405,193.276,-218.356,71.161,-281.868,29.1,-201.6,27,-16,44.8,72.5,103.5,120.4,112.9,#N/A,,,,,,,
73,CAR AU Equity,CARSALES.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.8014,18.7308,30.675,43.235,58.26,71.589,83.516,95.457,103.167,109.249,109.479,184.556,84.011,114.668,#N/A,,,,,,,
74,ILU AU Equity,ILUKA RESOURCES LTD,AUD,90.5,63.7,109,85.2,94.8,-85.9,21,51.1,77.5,-82.4,36.1,541.8,363.2,18.5,-62.5,53.5,-224,-171.6,303.9,-279.9,#N/A,#N/A,,,,,,,
75,ORA AU Equity,ORORA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,145,154,-50.2,-72.2,131.4,168.6,171.1,212.2,161.2,239.9,#N/A,,,,,,,
76,YAL AU Equity,YANCOAL AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.598,414.758,301.515,375.407,-832.07,-353.486,-291.2,-227.1,229,852,719,#N/A,#N/A,,,,,,,
77,ANN AU Equity,ANSELL LTD,AUD,-137.8658,-139.4,-115.8,49.9,70.7,54.4,116.1,100,102.6,121.4,119.4,122.7,130,136.8,45.5432,225.3383,218.5449,195.9288,625.0263,156.2383,236.728,#N/A,,,,,,,
78,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.8,1219.1,289.7,579.6,113.3,#N/A,#N/A,,,,,,,
79,IGO AU Equity,IGO LTD,AUD,#N/A,#N/A,-1.4889999999999999,1.3980000000000001,17.335,20.903,34.986,105.347,51.538,16.121,28.74,5.533,-285.292,18.288,48.579,76.779,-58.77,17.011,52.686,76.085,155.093,#N/A,,,,,,,
80,SAR AU Equity,SARACEN MINERAL HOLDINGS LTD,AUD,-0.055,-1.282,-1.654,-0.655,-0.4743,0.3158,1.7725,0.6974,-1.8312,-10.0123,-25.429,47.652,18.71,-63.098,5.995,11.148,25.889,28.386,75.585,92.494,189.656,#N/A,,,,,,,
81,OZL AU Equity,OZ MINERALS LTD,AUD,-3.159,-2.8131,-8.719,8.193,-8.805,71.165,553.166,305.8,-2501.7,-517.3,586.9,274.5,152,-294.4,48.5,130.2,107.8,231.1,222.4,163.9,#N/A,#N/A,,,,,,,
82,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,22.244,24.061,28.712,44.7,173.1,89.9,180.8,129.8,138.7,141.1,181.9,158.7,-17.1,185.8,261,318,338,352,336,298,115,#N/A,,,,,,,
83,RWC AU Equity,RELIANCE WORLDWIDE CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.0496,33.2793,43.3049,43.3049,65.612,65.991,133.017,89.441,#N/A,,,,,,,
84,LNK AU Equity,LINK ADMINISTRATION HOLDINGS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.972,-25.26,3.8040000000000003,42.069,84.632,142.006,316.892,-115.996,#N/A,,,,,,,
85,MIN AU Equity,MINERAL RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0005,20.167,47.095,44.308,97.327,150.957,242.204,181.295,231.087,12.814,-24.857,201.408,272.498,163.669,1003.7,#N/A,,,,,,,
86,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1187.857,57.872,-592.151,324.755,-203.438,209.666,233.88,-590.033,#N/A,,,,,,,
87,SDF AU Equity,STEADFAST GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.9,6.174,-13.437,25.087,42.104,73.48,66.792,75.854,103.845,-55.244,#N/A,,,,,,,
88,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.749,79.633,40.517,68.248,174.473,73,88.102,103.874,105.136,83.638,106.807,137.753,#N/A,,,,,,,
89,NHF AU Equity,NIB HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.918,52.496,0.404,23.786,61.525,65.463,67.64,67.157,69.911,75.798,92.85,119.6,132.4,149.3,89.2,#N/A,,,,,,,
90,BKW AU Equity,BRICKWORKS LTD,AUD,43.007,60.005,51.927,72.689,157.374,142.925,102.202,107.533,101.478,305.215,138.79,142.551,43.304,85.165,102.755,78.09,78.19,186.21,175.442,154.642,298.883,#N/A,,,,,,,
91,PDL AU Equity,PENDAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.274000000000001,12.689,21.833,16.897,21.398,51.245,121.504,126.418,142.026,147.455,201.969,154.477,#N/A,#N/A,,,,,,,
92,IFL AU Equity,IOOF HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,34.693,41.102,15.085,23.104,22.344,23.34,13.85,77.371,99.489,19.373,79.769,101.285,138.371,196.846,115.99,88.301,28.56,146.964,#N/A,,,,,,,
93,APX AU Equity,APPEN LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1.585,1.615,8.308,10.489,14.282,41.728,41.611,#N/A,#N/A,,,,,,,
94,WHC AU Equity,WHITEHAVEN COAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.697,24.095,51.854,244.212,114.884,9.946,62.539,-88.675,-38.385,-330.625,20.488,406.445,524.51,527.898,30.036,#N/A,,,,,,,
95,PTM AU Equity,PLATINUM ASSET MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,165.596,152.943,161.952,126.145,136.852,150.059,126.378,129.112,189.867,213.499,200.887,186.026,189.221,157.651,155.611,#N/A,,,,,,,
96,TNE AU Equity,TECHNOLOGY ONE LTD,AUD,5.75,7.767,8.755,7.03,9.479,10.597,12.314,14.781,17.229,15.684,17.813,20.326,23.559,26.984,30.967,35.785,41.344,44.494,21.691,58.459,#N/A,#N/A,,,,,,,
